County,State,Date,cumulative_cases,New.cases,Pop_Vacs,Pop_Vacs_Pct,svi,ses,hhc,rems,htt
Contra Costa County,CA,10/20/2021,99773,763,884734,76.7,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,10/27/2021,100551,778,891168,77.3,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,11/03/2021,101325,774,896483,77.7,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,11/10/2021,102018,693,905104,78.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,11/17/2021,102636,618,921961,79.9,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,11/24/2021,103312,676,936866,81.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,12/01/2021,103925,613,945186,81.9,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,12/08/2021,104856,931,954565,82.8,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,12/15/2021,105606,750,963163,83.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,12/22/2021,106851,1245,971996,84.3,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,12/29/2021,110187,3336,979580,84.9,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,01/05/2022,120945,10758,986916,85.6,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,01/12/2022,140525,19580,994992,86.3,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,01/19/2022,159875,19350,1003742,87,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,01/26/2022,175868,15993,1009666,87.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,02/02/2022,187206,11338,983130,85.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,02/09/2022,191907,4701,987716,85.6,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,02/16/2022,195099,3192,991243,85.9,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,02/23/2022,196325,1226,994002,86.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/02/2022,198135,1810,996312,86.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/09/2022,199507,1372,997742,86.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/16/2022,200045,538,999053,86.6,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/23/2022,200929,884,1000210,86.7,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/30/2022,201535,606,1001128,86.8,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,04/06/2022,202113,578,1002406,86.9,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,04/13/2022,202417,304,1004752,87.1,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,04/20/2022,203424,1007,1006061,87.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,04/27/2022,204941,1517,1007145,87.3,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,05/04/2022,206817,1876,1008426,87.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,05/11/2022,208949,2132,1009383,87.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,05/18/2022,212240,3291,1004751,87.1,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,05/25/2022,216355,4115,1005934,87.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,06/01/2022,220364,4009,1007016,87.3,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,06/08/2022,224387,4023,1007857,87.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,06/15/2022,228585,4198,1008963,87.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,06/22/2022,232086,3501,1009847,87.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,06/29/2022,236425,4339,1012504,87.8,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,07/06/2022,240470,4045,1015077,88,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,07/13/2022,244271,3801,1017379,88.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,07/20/2022,248262,3991,1019566,88.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,07/27/2022,251661,3399,1021554,88.6,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,08/03/2022,254660,2999,1022904,88.7,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,08/10/2022,257312,2652,1024887,88.8,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,08/17/2022,259869,2557,1026353,89,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,08/24/2022,261873,2004,1027442,89.1,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,08/31/2022,264008,2135,1028355,89.1,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,09/07/2022,265881,1873,1028970,89.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,09/14/2022,267446,1565,1030450,89.3,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,09/21/2022,268511,1065,1031523,89.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,09/28/2022,269842,1331,1033012,89.6,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,10/05/2022,270806,964,1034460,89.7,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,10/12/2022,271624,818,1040983,90.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,10/19/2022,272459,835,1043315,90.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,10/26/2022,273138,679,1043505,90.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,11/02/2022,273871,733,1043805,90.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,11/09/2022,274618,747,1046402,90.7,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,11/16/2022,275699,1081,1048869,90.9,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,11/23/2022,276970,1271,1048983,90.9,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,11/30/2022,278079,1109,1033852,89.6,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,12/07/2022,280329,2250,1034804,89.7,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,12/14/2022,282180,1851,1035584,89.8,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,12/21/2022,284792,2612,1035668,89.8,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,12/28/2022,286394,1602,1037219,89.9,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,01/04/2023,287871,1477,1037884,90,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,01/11/2023,289187,1316,1038661,90,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,01/18/2023,290001,814,1039826,90.1,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,01/25/2023,290578,577,1040316,90.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,02/01/2023,291404,826,1040781,90.2,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,02/08/2023,292220,816,1041457,90.3,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,02/15/2023,292932,712,1041764,90.3,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,02/22/2023,293710,778,1041986,90.3,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/01/2023,294923,1213,1042336,90.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/08/2023,295696,773,1042774,90.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/15/2023,296358,662,1043005,90.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/22/2023,296901,543,1043221,90.4,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,03/29/2023,297345,444,1043482,90.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,04/05/2023,297835,490,1043691,90.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,04/12/2023,298230,395,1044147,90.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,04/19/2023,298670,440,1044374,90.5,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,04/26/2023,299140,470,1044540,90.6,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,05/03/2023,299517,377,1044690,90.6,0.1754,0.1228,0.4912,0.6316,0.1228
Contra Costa County,CA,05/10/2023,299781,264,1044969,90.6,0.1754,0.1228,0.4912,0.6316,0.1228
El Dorado County,CA,01/22/2020,0,0,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/29/2020,0,0,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/05/2020,0,0,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/12/2020,0,0,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/19/2020,0,0,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/26/2020,0,0,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/04/2020,0,0,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/11/2020,0,0,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/18/2020,0,0,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/25/2020,5,5,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/01/2020,14,9,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/08/2020,23,9,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/15/2020,30,7,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/22/2020,36,6,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/29/2020,43,7,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/06/2020,54,11,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/13/2020,56,2,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/20/2020,67,11,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/27/2020,79,12,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/03/2020,88,9,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/10/2020,108,20,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/17/2020,115,7,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/24/2020,142,27,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/01/2020,175,33,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/08/2020,244,69,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/15/2020,324,80,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/22/2020,440,116,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/29/2020,558,118,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/05/2020,668,110,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/12/2020,786,118,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/19/2020,866,80,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/26/2020,928,62,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/02/2020,972,44,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/09/2020,1011,39,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/16/2020,1046,35,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/23/2020,1077,31,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/30/2020,1152,75,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/07/2020,1213,61,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/14/2020,1264,51,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/21/2020,1297,33,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/28/2020,1354,57,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/04/2020,1448,94,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/11/2020,1559,111,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/18/2020,1775,216,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/25/2020,2031,256,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/02/2020,2586,555,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/09/2020,3372,786,NA,NA,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/16/2020,4274,902,0,0,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/23/2020,5121,847,0,0,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/30/2020,5867,746,0,0,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/06/2021,6663,796,0,0,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/13/2021,7636,973,3776,2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/20/2021,8274,638,5425,2.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/27/2021,8669,395,9379,4.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/03/2021,8973,304,14236,7.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/10/2021,9245,272,18594,9.6,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/17/2021,9428,183,22655,11.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/24/2021,9565,137,26506,13.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/03/2021,9714,149,31096,16.1,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/10/2021,9799,85,34267,17.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/17/2021,9851,52,40384,20.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/24/2021,9929,78,47451,24.6,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/31/2021,10003,74,54663,28.3,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/07/2021,10126,123,59618,30.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/14/2021,10270,144,65525,34,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/21/2021,10427,157,71808,37.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/28/2021,10564,137,77056,40,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/05/2021,10721,157,80791,41.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/12/2021,10830,109,84309,43.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/19/2021,10895,65,87125,45.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/26/2021,10969,74,91038,47.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/02/2021,11006,37,92898,48.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/09/2021,11047,41,94620,49.1,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/16/2021,11080,33,96083,49.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/23/2021,11137,57,97264,50.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/30/2021,11190,53,100860,52.3,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/07/2021,11263,73,101817,52.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/14/2021,11377,114,103357,53.6,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/21/2021,11552,175,104544,54.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/28/2021,11796,244,106012,55,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/04/2021,12178,382,107493,55.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/11/2021,12733,555,109290,56.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/18/2021,13322,589,110808,57.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/25/2021,13916,594,111879,58,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/01/2021,14807,891,113413,58.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/08/2021,15274,467,114138,59.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/15/2021,15714,440,115041,59.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/22/2021,16093,379,115959,60.1,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/29/2021,16351,258,116980,60.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/06/2021,16648,297,117847,61.1,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/13/2021,16909,261,118494,61.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/20/2021,17127,218,119150,61.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/27/2021,17365,238,119989,62.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/03/2021,17589,224,120856,62.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/10/2021,17800,211,121844,63.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/17/2021,17997,197,123454,64,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/24/2021,18167,170,124917,64.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/01/2021,18341,174,125954,65.3,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/08/2021,18546,205,127085,65.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/15/2021,18738,192,128125,66.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/22/2021,18952,214,129128,67,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/29/2021,19337,385,130066,67.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/05/2022,20435,1098,130771,67.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/12/2022,22216,1781,131719,68.3,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/19/2022,24406,2190,132923,68.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/26/2022,26260,1854,133777,69.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/02/2022,27690,1430,130466,67.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/09/2022,28472,782,130918,67.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/16/2022,29080,608,131311,68.1,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/23/2022,29361,281,131697,68.3,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/02/2022,29552,191,132000,68.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/09/2022,29700,148,132169,68.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/16/2022,29781,81,132333,68.6,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/23/2022,29864,83,132473,68.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/30/2022,29913,49,132595,68.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/06/2022,29956,43,132745,68.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/13/2022,29969,13,132892,68.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/20/2022,30039,70,133033,69,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/27/2022,30123,84,133142,69,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/04/2022,30261,138,133318,69.1,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/11/2022,30428,167,133441,69.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/18/2022,30680,252,133431,69.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/25/2022,31054,374,133612,69.3,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/01/2022,31490,436,133761,69.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/08/2022,31871,381,133842,69.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/15/2022,32294,423,134002,69.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/22/2022,32643,349,134109,69.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,06/29/2022,33168,525,134308,69.6,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/06/2022,33697,529,134480,69.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/13/2022,34090,393,134628,69.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/20/2022,34519,429,134789,69.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,07/27/2022,34859,340,134947,70,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/03/2022,35146,287,135043,70,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/10/2022,35346,200,135223,70.1,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/17/2022,35560,214,135318,70.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/24/2022,35763,203,135424,70.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,08/31/2022,36006,243,135494,70.3,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/07/2022,36171,165,135535,70.3,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/14/2022,36309,138,135671,70.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/21/2022,36399,90,135806,70.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,09/28/2022,36508,109,135972,70.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/05/2022,36615,107,136150,70.6,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/12/2022,36674,59,136864,71,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/19/2022,36745,71,137143,71.1,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,10/26/2022,36819,74,137179,71.1,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/02/2022,36933,114,137251,71.2,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/09/2022,37026,93,137611,71.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/16/2022,37217,191,137827,71.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/23/2022,37370,153,137835,71.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,11/30/2022,37520,150,135754,70.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/07/2022,37773,253,135844,70.4,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/14/2022,37930,157,135881,70.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/21/2022,38187,257,135903,70.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,12/28/2022,38336,149,136023,70.5,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/04/2023,38493,157,136102,70.6,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/11/2023,38633,140,136176,70.6,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/18/2023,38711,78,136269,70.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,01/25/2023,38783,72,136305,70.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/01/2023,38820,37,136335,70.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/08/2023,38876,56,136410,70.7,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/15/2023,38961,85,136455,70.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,02/22/2023,39039,78,136487,70.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/01/2023,39101,62,136514,70.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/08/2023,39175,74,136550,70.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/15/2023,39227,52,136571,70.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/22/2023,39270,43,136591,70.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,03/29/2023,39313,43,136622,70.8,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/05/2023,39377,64,136637,70.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/12/2023,39424,47,136662,70.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/19/2023,39473,49,136665,70.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,04/26/2023,39520,47,136672,70.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/03/2023,39570,50,136683,70.9,0.0175,0.0702,0.1228,0.1404,0.0702
El Dorado County,CA,05/10/2023,39610,40,136704,70.9,0.0175,0.0702,0.1228,0.1404,0.0702
Kings County,CA,01/22/2020,0,0,NA,NA,0.8596,0.807,0.807,0.8246,0.7368
Kings County,CA,01/29/2020,0,0,NA,NA,0.8596,0.807,0.807,0.8246,0.7368
