County,State,Date,cumulative_cases,New.cases,Pop_Vacs,Pop_Vacs_Pct
Calaveras County,CA,06/22/2022,8129,77,32275,70.3
Calaveras County,CA,06/29/2022,8224,95,32336,70.4
Calaveras County,CA,07/06/2022,8306,82,32387,70.6
Calaveras County,CA,07/13/2022,8385,79,32168,70.1
Calaveras County,CA,07/20/2022,8484,99,32252,70.3
Calaveras County,CA,07/27/2022,8565,81,32341,70.5
Calaveras County,CA,08/03/2022,8666,101,32386,70.6
Calaveras County,CA,08/10/2022,8723,57,32249,70.3
Calaveras County,CA,08/17/2022,8778,55,32286,70.3
Calaveras County,CA,08/24/2022,8830,52,32324,70.4
Calaveras County,CA,08/31/2022,8908,78,32356,70.5
Calaveras County,CA,09/07/2022,8956,48,32369,70.5
Calaveras County,CA,09/14/2022,8978,22,32327,70.4
Calaveras County,CA,09/21/2022,9002,24,32383,70.5
Calaveras County,CA,09/28/2022,9039,37,32589,71
Calaveras County,CA,10/05/2022,9066,27,32819,71.5
Calaveras County,CA,10/12/2022,9082,16,36915,80.4
Calaveras County,CA,10/19/2022,9100,18,37012,80.6
Calaveras County,CA,10/26/2022,9120,20,37022,80.6
Calaveras County,CA,11/02/2022,9135,15,37042,80.7
Calaveras County,CA,11/09/2022,9149,14,37144,80.9
Calaveras County,CA,11/16/2022,9171,22,37238,81.1
Calaveras County,CA,11/23/2022,9210,39,37246,81.1
Calaveras County,CA,11/30/2022,9236,26,26020,56.7
Calaveras County,CA,12/07/2022,9287,51,26031,56.7
Calaveras County,CA,12/14/2022,9318,31,26047,56.7
Calaveras County,CA,12/21/2022,9406,88,26051,56.7
Calaveras County,CA,12/28/2022,9446,40,26064,56.8
Calaveras County,CA,01/04/2023,9486,40,26070,56.8
Calaveras County,CA,01/11/2023,9513,27,26076,56.8
Calaveras County,CA,01/18/2023,9532,19,26260,57.2
Calaveras County,CA,01/25/2023,9545,13,26279,57.2
Calaveras County,CA,02/01/2023,9563,18,26282,57.3
Calaveras County,CA,02/08/2023,9580,17,26273,57.2
Calaveras County,CA,02/15/2023,9598,18,26277,57.2
Calaveras County,CA,02/22/2023,9613,15,26286,57.3
Calaveras County,CA,03/01/2023,9634,21,26293,57.3
Calaveras County,CA,03/08/2023,9652,18,26294,57.3
Calaveras County,CA,03/15/2023,9670,18,26300,57.3
Calaveras County,CA,03/22/2023,9681,11,26308,57.3
Calaveras County,CA,03/29/2023,9690,9,26314,57.3
Calaveras County,CA,04/05/2023,9701,11,26318,57.3
Calaveras County,CA,04/12/2023,9707,6,26325,57.3
Calaveras County,CA,04/19/2023,9717,10,26326,57.3
Calaveras County,CA,04/26/2023,9727,10,26331,57.4
Calaveras County,CA,05/03/2023,9728,1,26336,57.4
Calaveras County,CA,05/10/2023,9734,6,26340,57.4
Del Norte County,CA,12/16/2020,564,99,0,0
Del Norte County,CA,12/23/2020,668,104,0,0
Del Norte County,CA,12/30/2020,726,58,0,0
Del Norte County,CA,01/06/2021,772,46,0,0
Del Norte County,CA,01/13/2021,818,46,0,0
Del Norte County,CA,01/20/2021,846,28,650,2.3
Del Norte County,CA,01/27/2021,860,14,840,3
Del Norte County,CA,02/03/2021,872,12,1077,3.9
Del Norte County,CA,02/10/2021,890,18,1641,5.9
Del Norte County,CA,02/17/2021,917,27,1856,6.7
Del Norte County,CA,02/24/2021,957,40,1978,7.1
Del Norte County,CA,03/03/2021,988,31,2394,8.6
Del Norte County,CA,03/10/2021,1022,34,3130,11.3
Del Norte County,CA,03/17/2021,1053,31,3597,12.9
Del Norte County,CA,03/24/2021,1089,36,4357,15.7
Del Norte County,CA,03/31/2021,1128,39,5128,18.4
Del Norte County,CA,04/07/2021,1208,80,5651,20.3
Del Norte County,CA,04/14/2021,1232,24,6453,23.2
Del Norte County,CA,04/21/2021,1261,29,7091,25.5
Del Norte County,CA,04/28/2021,1277,16,7381,26.5
Del Norte County,CA,05/05/2021,1326,49,7615,27.4
Del Norte County,CA,05/12/2021,1359,33,7869,28.3
Del Norte County,CA,05/19/2021,1383,24,8057,29
Del Norte County,CA,05/26/2021,1397,14,8316,29.9
Del Norte County,CA,06/02/2021,1407,10,8484,30.5
Del Norte County,CA,06/09/2021,1416,9,8610,31
Del Norte County,CA,06/16/2021,1426,10,8775,31.6
Del Norte County,CA,06/23/2021,1431,5,8899,32
Del Norte County,CA,06/30/2021,1450,19,9043,32.5
Del Norte County,CA,07/07/2021,1460,10,9114,32.8
Del Norte County,CA,07/14/2021,1486,26,9221,33.2
Del Norte County,CA,07/21/2021,1505,19,9314,33.5
Del Norte County,CA,07/28/2021,1553,48,9431,33.9
Del Norte County,CA,08/04/2021,1706,153,9634,34.6
Del Norte County,CA,08/11/2021,1887,181,9935,35.7
Del Norte County,CA,08/18/2021,2205,318,10306,37.1
Del Norte County,CA,08/25/2021,2560,355,10585,38.1
Del Norte County,CA,09/01/2021,2849,289,10983,39.5
Del Norte County,CA,09/08/2021,3102,253,11137,40
Del Norte County,CA,09/15/2021,3274,172,11315,40.7
Del Norte County,CA,09/22/2021,3409,135,11481,41.3
Del Norte County,CA,09/29/2021,3502,93,11592,41.7
Del Norte County,CA,10/06/2021,3530,28,11717,42.1
Del Norte County,CA,10/13/2021,3564,34,11809,42.5
Del Norte County,CA,10/20/2021,3584,20,11916,42.8
Del Norte County,CA,10/27/2021,3617,33,12028,43.2
Del Norte County,CA,11/03/2021,3651,34,12129,43.6
Del Norte County,CA,11/10/2021,3676,25,12245,44
Del Norte County,CA,11/17/2021,3687,11,12372,44.5
Del Norte County,CA,11/24/2021,3718,31,12555,45.1
Del Norte County,CA,12/01/2021,3775,57,12648,45.5
Del Norte County,CA,12/08/2021,3823,48,12801,46
Del Norte County,CA,12/15/2021,3845,22,12915,46.4
Del Norte County,CA,12/22/2021,3851,6,13056,46.9
Del Norte County,CA,12/29/2021,3875,24,13156,47.3
Del Norte County,CA,01/05/2022,3952,77,13252,47.6
Del Norte County,CA,01/12/2022,4089,137,13379,48.1
Del Norte County,CA,01/19/2022,4340,251,13512,48.6
Del Norte County,CA,01/26/2022,4649,309,13614,49
Del Norte County,CA,02/02/2022,5079,430,13423,48.3
Del Norte County,CA,02/09/2022,5328,249,13469,48.4
Del Norte County,CA,02/16/2022,5621,293,13497,48.5
Del Norte County,CA,02/23/2022,5777,156,13532,48.7
Del Norte County,CA,03/02/2022,5880,103,13590,48.9
Del Norte County,CA,03/09/2022,5960,80,13620,49
Del Norte County,CA,03/16/2022,6003,43,13650,49.1
Del Norte County,CA,03/23/2022,6004,1,13674,49.2
Del Norte County,CA,03/30/2022,6004,0,13704,49.3
Del Norte County,CA,04/06/2022,6006,2,13738,49.4
Del Norte County,CA,04/13/2022,6006,0,13764,49.5
Del Norte County,CA,04/20/2022,6011,5,13799,49.6
Del Norte County,CA,04/27/2022,6031,20,13823,49.7
Del Norte County,CA,05/04/2022,6066,35,13845,49.8
Del Norte County,CA,05/11/2022,6115,49,13858,49.8
Del Norte County,CA,05/18/2022,6214,99,13831,49.7
Del Norte County,CA,05/25/2022,6366,152,13863,49.8
Del Norte County,CA,06/01/2022,6436,70,13877,49.9
Del Norte County,CA,06/08/2022,6492,56,13880,49.9
Del Norte County,CA,06/15/2022,6575,83,13893,50
Del Norte County,CA,06/22/2022,6656,81,13902,50
Del Norte County,CA,06/29/2022,6800,144,13915,50
Del Norte County,CA,07/06/2022,6956,156,13927,50.1
Del Norte County,CA,07/13/2022,7159,203,13935,50.1
Del Norte County,CA,07/20/2022,7467,308,13950,50.2
Del Norte County,CA,07/27/2022,7526,59,13977,50.3
Del Norte County,CA,08/03/2022,7546,20,13994,50.3
Del Norte County,CA,08/10/2022,7593,47,14002,50.3
Del Norte County,CA,08/17/2022,7650,57,14014,50.4
Del Norte County,CA,08/24/2022,7689,39,14038,50.5
Del Norte County,CA,08/31/2022,7723,34,14050,50.5
Del Norte County,CA,09/07/2022,7741,18,14057,50.5
Del Norte County,CA,09/14/2022,7785,44,14063,50.6
Del Norte County,CA,09/21/2022,7808,23,14074,50.6
Del Norte County,CA,09/28/2022,7826,18,14087,50.7
Del Norte County,CA,10/05/2022,7837,11,14108,50.7
Del Norte County,CA,10/12/2022,7845,8,14117,50.8
Del Norte County,CA,10/19/2022,7854,9,14154,50.9
Del Norte County,CA,10/26/2022,7859,5,14156,50.9
Del Norte County,CA,11/02/2022,7873,14,14158,50.9
Del Norte County,CA,11/09/2022,7876,3,14188,51
Del Norte County,CA,11/16/2022,7898,22,14220,51.1
Del Norte County,CA,11/23/2022,7908,10,14223,51.1
Del Norte County,CA,11/30/2022,7925,17,14170,50.9
